Feature,Gain,Window_Start
Log_Return_REGN,0.023590,500
Variance_45d_MA_REGN,29.453518,500
Variance_5d_MA_REGN,0.004164,500
MA_45d_REGN,0.050488,500
MA_5d_REGN,0.008491,500
Close_SBUX,0.012184,500
Volume_SBUX,0.256949,500
Log_Return_SBUX,0.011790,500
Beta_45d_SBUX,0.006128,500
MA_45d_SBUX,0.099751,500
MA_5d_SBUX,0.008005,500
Close_SCHW,1.035094,500
Volume_SCHW,0.001111,500
Adj_Close_SCHW,0.278165,500
Log_Return_SCHW,0.016800,500
Variance_45d_SCHW,0.013538,500
Variance_45d_MA_SCHW,0.036239,500
MA_5d_SCHW,0.012366,500
Volume_SHY,0.005189,500
Log_Return_SHY,0.008043,500
Beta_45d_SHY,0.000043,500
Variance_45d_SHY,0.826311,500
Variance_45d_MA_SHY,0.083368,500
MA_45d_SHY,0.040873,500
Volume_SIG,0.001404,500
Adj_Close_SIG,0.002021,500
Log_Return_SIG,0.037013,500
Beta_45d_SIG,0.053354,500
Variance_5d_MA_SIG,0.001244,500
MA_5d_SIG,0.005178,500
Volume_SLB,0.003166,500
Log_Return_SLB,0.014644,500
Variance_45d_SLB,2.388308,500
Variance_5d_MA_SLB,0.000104,500
MA_45d_SLB,0.006263,500
MA_5d_SLB,0.007071,500
Close_SO,0.069595,500
Volume_SO,0.000546,500
Adj_Close_SO,0.714131,500
Log_Return_SO,0.017380,500
SPY_Return_SO,0.000010,500
Beta_45d_SO,0.000656,500
Variance_45d_SO,0.007366,500
Variance_45d_MA_SO,1.322313,500
Variance_5d_MA_SO,0.233431,500
MA_45d_SO,0.009170,500
MA_5d_SO,0.039985,500
Volume_SPG,0.222242,500
Log_Return_SPG,0.004151,500
SPY_Return_SPG,0.000770,500
Beta_45d_SPG,3.604641,500
Variance_45d_SPG,0.000591,500
MA_45d_SPG,0.010493,500
MA_5d_SPG,0.035175,500
Volume_SPXU,0.054729,500
Beta_45d_SPXU,0.015156,500
Variance_45d_SPXU,0.239527,500
MA_45d_SPXU,0.001633,500
Volume_SSO,0.000258,500
Beta_45d_SSO,0.019370,500
Variance_45d_SSO,0.014470,500
Close_SWKS,0.032760,500
Volume_SWKS,0.007745,500
Log_Return_SWKS,0.006045,500
Beta_45d_SWKS,2.331181,500
Variance_45d_SWKS,0.001335,500
Variance_5d_MA_SWKS,0.000944,500
Close_TFCF.A,0.048182,500
Volume_TFCF.A,0.000685,500
Log_Return_TFCF.A,0.011859,500
Beta_45d_TFCF.A,0.010698,500
Variance_45d_TFCF.A,0.001473,500
MA_45d_TFCF.A,0.000842,500
MA_5d_TFCF.A,0.000621,500
Volume_TGT,0.004146,500
Log_Return_TGT,0.012381,500
Beta_45d_TGT,2.700012,500
Variance_5d_MA_TGT,0.158461,500
MA_45d_TGT,0.022518,500
MA_5d_TGT,0.001558,500
Volume_TLT,0.002560,500
Log_Return_TLT,0.003042,500
Beta_45d_TLT,0.001674,500
Variance_45d_TLT,0.004736,500
Variance_45d_MA_TLT,0.002774,500
MA_5d_TLT,0.020164,500
Volume_TNA,0.006556,500
Log_Return_TNA,0.001447,500
Beta_45d_TNA,0.002253,500
Variance_45d_TNA,0.044562,500
Close_TQQQ,8.548746,500
Log_Return_TQQQ,0.063733,500
Variance_45d_MA_TQQQ,0.001088,500
Variance_5d_MA_TQQQ,0.001016,500
Close_TSLA,0.004012,500
Volume_TSLA,0.008975,500
Log_Return_TSLA,0.001981,500
Beta_45d_TSLA,0.000178,500
Variance_45d_MA_TSLA,0.004878,500
Variance_5d_MA_TSLA,0.000936,500
MA_45d_TSLA,0.000707,500
MA_5d_TSLA,0.002669,500
Log_Return_TWX,0.005198,500
Beta_45d_TWX,0.471742,500
Variance_45d_TWX,0.314914,500
Variance_5d_MA_TWX,0.005811,500
MA_5d_TWX,0.014700,500
Close_TXN,0.088806,500
Volume_TXN,0.033561,500
Log_Return_TXN,0.003602,500
Beta_45d_TXN,0.037254,500
Variance_45d_TXN,0.547341,500
MA_45d_TXN,0.382893,500
MA_5d_TXN,0.006666,500
Close_T,0.006431,500
Volume_T,0.008607,500
Log_Return_T,0.011776,500
Beta_45d_T,0.003000,500
Variance_45d_T,0.031450,500
Variance_45d_MA_T,0.002093,500
Variance_5d_MA_T,0.000790,500
MA_5d_T,0.021952,500
Volume_UAA,0.001109,500
Log_Return_UAA,0.017739,500
Beta_45d_UAA,0.001294,500
Variance_45d_UAA,0.012664,500
MA_45d_UAA,0.000559,500
MA_5d_UAA,0.004269,500
Close_UAL,0.027723,500
Volume_UAL,0.011482,500
Log_Return_UAL,0.001174,500
Beta_45d_UAL,0.015879,500
MA_45d_UAL,0.051998,500
MA_5d_UAL,0.019595,500
Close_UNH,0.000074,500
Adj_Close_UNH,0.002928,500
Beta_45d_UNH,0.007300,500
MA_45d_UNH,0.000823,500
MA_5d_UNH,0.021881,500
Volume_UNP,0.552671,500
Log_Return_UNP,0.004490,500
Beta_45d_UNP,0.250346,500
Variance_45d_UNP,0.064658,500
Volume_UPRO,0.003722,500
Beta_45d_UPRO,0.001348,500
Variance_45d_UPRO,0.920815,500
MA_45d_UPRO,0.002216,500
Volume_UPS,0.027603,500
Log_Return_UPS,0.001670,500
Beta_45d_UPS,0.253421,500
Variance_45d_UPS,9.859756,500
MA_45d_UPS,3.028503,500
MA_5d_UPS,0.001923,500
Close_USB,0.045140,500
Volume_USB,0.005220,500
MA_45d_USB,0.002099,500
Close_USO,0.019161,500
Volume_USO,0.008757,500
Log_Return_USO,0.020288,500
Beta_45d_USO,0.533499,500
Variance_45d_USO,0.005892,500
Variance_45d_MA_USO,0.018654,500
MA_45d_USO,0.012193,500
MA_5d_USO,0.073890,500
Volume_UTX,0.013535,500
Log_Return_UTX,0.003051,500
Beta_45d_UTX,0.055581,500
Variance_5d_MA_UTX,0.010296,500
Volume_VEA,0.004946,500
Beta_45d_VEA,0.004311,500
Variance_45d_MA_VEA,0.277153,500
MA_5d_VEA,0.000571,500
Volume_VEU,0.003695,500
Beta_45d_VEU,0.002369,500
Variance_45d_VEU,0.246918,500
MA_45d_VEU,0.179013,500
Volume_VGK,0.234006,500
Log_Return_VGK,0.025121,500
SPY_Return_VGK,0.019549,500
Beta_45d_VGK,0.222912,500
Variance_45d_VGK,0.133503,500
Variance_45d_MA_VGK,0.000061,500
Variance_5d_MA_VGK,0.004101,500
MA_45d_VGK,0.008880,500
MA_5d_VGK,0.009654,500
Close_VIX,0.018736,500
Adj_Close_VIX,0.017613,500
Log_Return_VIX,0.001201,500
SPY_Return_VIX,0.002299,500
Beta_45d_VIX,0.305517,500
Variance_45d_VIX,0.112052,500
Variance_45d_MA_VIX,0.000103,500
Variance_5d_MA_VIX,0.047997,500
MA_45d_VIX,1.758944,500
MA_5d_VIX,0.222348,500
Close_VLO,0.474948,500
Volume_VLO,0.001266,500
Log_Return_VLO,0.007952,500
Beta_45d_VLO,0.034327,500
MA_45d_VLO,0.260741,500
MA_5d_VLO,0.000894,500
Close_VNQ,0.109295,500
Volume_VNQ,0.018846,500
Beta_45d_VNQ,0.000847,500
Variance_45d_MA_VNQ,3.412647,500
MA_5d_VNQ,0.005523,500
Volume_VOO,0.024863,500
Log_Return_VOO,0.009042,500
Beta_45d_VOO,0.120990,500
Close_VTI,0.006135,500
Volume_VTI,0.004028,500
Log_Return_VTI,0.002771,500
Beta_45d_VTI,0.048377,500
Close_VTV,0.035399,500
Volume_VTV,0.002504,500
Log_Return_VTV,0.004926,500
Variance_5d_MA_VTV,0.001343,500
MA_5d_VTV,0.001157,500
Volume_VWO,0.001776,500
Beta_45d_VWO,0.000540,500
Variance_45d_VWO,0.068367,500
Variance_45d_MA_VWO,0.602877,500
Variance_5d_MA_VWO,0.003059,500
MA_45d_VWO,0.008277,500
MA_5d_VWO,0.011999,500
Volume_VXX,0.002725,500
Log_Return_VXX,0.010588,500
Beta_45d_VXX,0.034509,500
Variance_45d_VXX,0.443652,500
Variance_45d_MA_VXX,105.821472,500
Variance_5d_MA_VXX,0.019532,500
MA_45d_VXX,0.155256,500
MA_5d_VXX,0.005757,500
Close_VZ,0.011123,500
Volume_VZ,0.001210,500
Adj_Close_VZ,0.000926,500
Log_Return_VZ,0.009640,500
Beta_45d_VZ,0.005699,500
MA_45d_VZ,1.956955,500
MA_5d_VZ,0.003570,500
Volume_V,0.002550,500
Log_Return_V,0.004563,500
Beta_45d_V,0.000925,500
Variance_45d_V,0.019130,500
MA_45d_V,0.050421,500
MA_5d_V,0.098588,500
Close_WBA,0.002251,500
Volume_WBA,0.001976,500
Log_Return_WBA,0.003824,500
Variance_45d_WBA,0.343813,500
Variance_45d_MA_WBA,0.077396,500
Variance_5d_MA_WBA,0.026723,500
MA_45d_WBA,0.050953,500
MA_5d_WBA,0.348530,500
Volume_WFC,0.005779,500
Log_Return_WFC,0.014441,500
Beta_45d_WFC,0.003338,500
Variance_45d_MA_WFC,0.109307,500
MA_5d_WFC,0.003456,500
Close_WMB,0.002938,500
Volume_WMB,0.048816,500
Adj_Close_WMB,0.002610,500
Log_Return_WMB,0.016803,500
Beta_45d_WMB,0.071296,500
Variance_45d_WMB,0.090457,500
Variance_45d_MA_WMB,0.002695,500
Variance_5d_MA_WMB,0.089919,500
MA_45d_WMB,0.012736,500
MA_5d_WMB,0.026740,500
Close_WMT,0.001575,500
Adj_Close_WMT,0.001149,500
Log_Return_WMT,0.001239,500
Beta_45d_WMT,0.073167,500
Variance_5d_MA_WMT,0.034957,500
MA_45d_WMT,0.109759,500
MA_5d_WMT,0.024120,500
Close_WW,0.013095,500
Log_Return_WW,0.004784,500
Beta_45d_WW,0.004745,500
Variance_45d_MA_WW,0.004331,500
MA_5d_WW,0.001217,500
Log_Return_XLB,0.036411,500
Beta_45d_XLB,1.043303,500
Variance_45d_XLB,0.048987,500
MA_5d_XLB,0.000548,500
Close_XLE,0.022939,500
Log_Return_XLE,0.028275,500
Beta_45d_XLE,0.399114,500
Volume_XLF,0.002752,500
Adj_Close_XLF,0.003130,500
Variance_45d_XLF,0.005094,500
Variance_45d_MA_XLF,0.004796,500
Volume_XLI,0.004832,500
Beta_45d_XLI,0.003542,500
Variance_5d_MA_XLI,0.036960,500
MA_5d_XLI,0.009507,500
Volume_XLK,0.001224,500
Log_Return_XLK,0.108031,500
Beta_45d_XLK,1.744578,500
Variance_45d_XLK,0.087614,500
MA_45d_XLK,0.014003,500
MA_5d_XLK,0.036873,500
Close_XLP,0.006628,500
Volume_XLP,0.006920,500
Log_Return_XLP,0.003417,500
Beta_45d_XLP,0.055791,500
Variance_45d_XLP,0.083679,500
MA_45d_XLP,0.002367,500
Log_Return_XLU,0.004378,500
Variance_45d_XLU,0.085923,500
MA_5d_XLU,0.002026,500
Volume_XLV,0.000420,500
Log_Return_XLV,0.010967,500
Beta_45d_XLV,2.663186,500
Variance_45d_XLV,2.138951,500
MA_5d_XLV,0.036741,500
Log_Return_XLY,0.001594,500
Beta_45d_XLY,0.167586,500
Variance_45d_XLY,1.019026,500
Close_XOM,0.020413,500
Volume_XOM,0.001360,500
Log_Return_XOM,0.018519,500
Beta_45d_XOM,1.447823,500
Variance_45d_XOM,0.006348,500
Variance_5d_MA_XOM,5.626778,500
Volume_XOP,0.003299,500
Beta_45d_XOP,0.283131,500
Close,0.022359,505
Volume,0.001594,505
Adj_Close,0.000122,505
Log_Return,0.000300,505
SPY_Return,0.008007,505
Variance_45d,0.195064,505
MA_45d,0.052871,505
MA_5d,0.004814,505
RQ_daily,0.062110,505
RV_x_RQ,0.047743,505
HAR_Pred,0.586869,505
Close_AABA,0.108117,505
Volume_AABA,0.005185,505
Log_Return_AABA,0.018562,505
Beta_45d_AABA,0.504833,505
Variance_45d_MA_AABA,1.998490,505
Variance_5d_MA_AABA,0.017224,505
MA_45d_AABA,0.010102,505
MA_5d_AABA,0.002389,505
Close_AAPL,0.073930,505
Volume_AAPL,0.029826,505
Adj_Close_AAPL,0.201367,505
Log_Return_AAPL,0.038605,505
Beta_45d_AAPL,0.035621,505
Variance_45d_AAPL,0.002220,505
Variance_5d_MA_AAPL,0.001058,505
MA_45d_AAPL,0.005166,505
MA_5d_AAPL,0.025502,505
Close_ABT,0.160995,505
Volume_ABT,0.128507,505
Beta_45d_ABT,1.538620,505
Variance_45d_ABT,0.179056,505
Variance_5d_MA_ABT,3.835934,505
MA_45d_ABT,0.108266,505
MA_5d_ABT,0.002858,505
Close_ACN,0.112765,505
Volume_ACN,0.005641,505
Adj_Close_ACN,0.286913,505
Log_Return_ACN,0.002514,505
Beta_45d_ACN,0.000789,505
Variance_45d_ACN,0.000554,505
Variance_5d_MA_ACN,0.013688,505
MA_45d_ACN,0.005945,505
MA_5d_ACN,0.004242,505
Close_AET,0.015138,505
Volume_AET,0.001983,505
Log_Return_AET,0.000585,505
Beta_45d_AET,0.041058,505
Variance_5d_MA_AET,0.011324,505
MA_5d_AET,0.017144,505
Volume_AGG,0.004318,505
Log_Return_AGG,0.005672,505
Beta_45d_AGG,0.019800,505
Variance_5d_MA_AGG,0.001245,505
MA_5d_AGG,0.011580,505
Volume_AGN,0.030783,505
Log_Return_AGN,0.006428,505
Beta_45d_AGN,0.003246,505
Variance_45d_AGN,1.774269,505
Variance_45d_MA_AGN,3.363650,505
Variance_5d_MA_AGN,1.187944,505
MA_45d_AGN,0.003196,505
MA_5d_AGN,0.005132,505
Volume_AIG,0.000359,505
Beta_45d_AIG,0.002034,505
Variance_45d_MA_AIG,0.211105,505
Variance_5d_MA_AIG,2.567326,505
MA_45d_AIG,0.124219,505
Close_ALXN,0.137875,505
Adj_Close_ALXN,0.900268,505
Log_Return_ALXN,0.003183,505
Beta_45d_ALXN,0.049412,505
Variance_45d_MA_ALXN,2.931661,505
Variance_5d_MA_ALXN,0.083301,505
MA_45d_ALXN,0.474354,505
MA_5d_ALXN,0.003770,505
Volume_AMGN,0.006078,505
Beta_45d_AMGN,0.001049,505
MA_45d_AMGN,0.008293,505
MA_5d_AMGN,0.022915,505
Close_AMJ,0.005872,505
Adj_Close_AMJ,0.037199,505
Log_Return_AMJ,0.002813,505
Beta_45d_AMJ,0.039006,505
Variance_45d_AMJ,0.004925,505
Close_AMLP,2.419505,505
Volume_AMLP,0.005606,505
Adj_Close_AMLP,1.158777,505
Beta_45d_AMLP,0.002372,505
Variance_45d_MA_AMLP,0.013867,505
MA_45d_AMLP,0.014989,505
MA_5d_AMLP,0.016059,505
Close_AMZN,0.044212,505
Volume_AMZN,0.001745,505
Adj_Close_AMZN,0.035108,505
Log_Return_AMZN,0.005907,505
Variance_45d_AMZN,2.788973,505
MA_45d_AMZN,0.470983,505
MA_5d_AMZN,0.002841,505
Close_ANDV,0.010646,505
Log_Return_ANDV,0.000567,505
Beta_45d_ANDV,0.014271,505
Variance_45d_ANDV,0.004986,505
MA_45d_ANDV,0.024866,505
Close_APC,0.042568,505
Volume_APC,0.074210,505
Log_Return_APC,0.000805,505
Beta_45d_APC,0.000431,505
Variance_5d_MA_APC,0.004109,505
Log_Return_ATVI,0.004488,505
Beta_45d_ATVI,0.002568,505
Variance_45d_ATVI,0.011369,505
Variance_45d_MA_ATVI,0.000834,505
MA_45d_ATVI,0.015449,505
MA_5d_ATVI,0.014177,505
Close_AVGO,0.006582,505
Volume_AVGO,0.006056,505
Adj_Close_AVGO,0.003237,505
Log_Return_AVGO,0.003167,505
MA_45d_AVGO,0.064782,505
MA_5d_AVGO,0.000889,505
Volume_AXP,0.001389,505
Log_Return_AXP,0.005539,505
Variance_45d_AXP,0.002569,505
Close_BAC,0.397621,505
Volume_BAC,0.082734,505
Log_Return_BAC,1.639226,505
Beta_45d_BAC,8.531594,505
Variance_45d_BAC,0.001292,505
Variance_45d_MA_BAC,0.029657,505
MA_45d_BAC,0.000897,505
MA_5d_BAC,0.000612,505
Close_BA,0.014727,505
Volume_BA,0.004090,505
Log_Return_BA,0.005088,505
MA_45d_BA,0.021295,505
Volume_BDX,0.003480,505
Adj_Close_BDX,0.001292,505
Log_Return_BDX,0.006249,505
Beta_45d_BDX,2.415715,505
MA_45d_BDX,0.001055,505
MA_5d_BDX,0.007745,505
Volume_BHC,0.010875,505
Log_Return_BHC,0.009839,505
Beta_45d_BHC,0.291042,505
MA_45d_BHC,0.000587,505
MA_5d_BHC,0.004711,505
Close_BIDU,0.005445,505
Volume_BIDU,0.048074,505
Adj_Close_BIDU,0.002756,505
Log_Return_BIDU,0.016392,505
Beta_45d_BIDU,0.298286,505
Variance_45d_BIDU,0.021464,505
Variance_45d_MA_BIDU,0.016946,505
Variance_5d_MA_BIDU,0.022966,505
MA_5d_BIDU,0.000604,505
Volume_BIIB,0.000868,505
Log_Return_BIIB,0.000143,505
Variance_5d_MA_BIIB,0.012761,505
MA_45d_BIIB,0.003144,505
Close_BKNG,0.505603,505
Volume_BKNG,0.022700,505
Log_Return_BKNG,0.015028,505
Beta_45d_BKNG,0.022506,505
Variance_45d_MA_BKNG,0.003788,505
Variance_5d_MA_BKNG,0.004600,505
MA_45d_BKNG,0.001470,505
MA_5d_BKNG,0.031707,505
Close_BK,0.082080,505
Volume_BK,0.004451,505
Adj_Close_BK,0.000124,505
Log_Return_BK,0.008916,505
SPY_Return_BK,0.003204,505
Beta_45d_BK,0.151689,505
Variance_45d_BK,0.000084,505
Variance_45d_MA_BK,0.001169,505
Variance_5d_MA_BK,4.020061,505
MA_45d_BK,0.005186,505
MA_5d_BK,0.003123,505
Close_BLK,0.000024,505
Volume_BLK,0.004412,505
Adj_Close_BLK,0.040228,505
Log_Return_BLK,0.001166,505
SPY_Return_BLK,0.011448,505
Beta_45d_BLK,0.023204,505
Variance_45d_MA_BLK,0.925977,505
Variance_5d_MA_BLK,0.000890,505
MA_45d_BLK,0.000728,505
MA_5d_BLK,0.001799,505
Close_BMY,0.001146,505
Volume_BMY,0.010186,505
Adj_Close_BMY,0.000309,505
Log_Return_BMY,0.001404,505
Beta_45d_BMY,0.039191,505
Variance_45d_MA_BMY,0.000687,505
MA_45d_BMY,0.001742,505
MA_5d_BMY,0.008231,505
Close_BND,0.000297,505
Volume_BND,0.007170,505
Log_Return_BND,0.082836,505
Beta_45d_BND,0.016353,505
Variance_45d_BND,2.964218,505
Variance_45d_MA_BND,0.347999,505
MA_45d_BND,0.136083,505
MA_5d_BND,0.003788,505
Close_BP,0.009039,505
Volume_BP,0.012842,505
Log_Return_BP,0.003982,505
Beta_45d_BP,0.079479,505
Variance_45d_BP,0.002853,505
Close_BRCM,0.117721,505
Volume_BRCM,0.000582,505
Adj_Close_BRCM,0.074970,505
Log_Return_BRCM,0.003060,505
Beta_45d_BRCM,0.000784,505
Variance_45d_BRCM,0.039238,505
Variance_45d_MA_BRCM,0.006124,505
Variance_5d_MA_BRCM,0.042352,505
MA_45d_BRCM,0.088112,505
MA_5d_BRCM,0.009897,505
Volume_BRK.B,0.001724,505
Beta_45d_BRK.B,0.001006,505
Variance_45d_MA_BRK.B,10.239291,505
MA_45d_BRK.B,0.020436,505
MA_5d_BRK.B,0.031663,505
Close_CAT,0.003220,505
Volume_CAT,0.006975,505
Variance_45d_CAT,0.014079,505
Variance_45d_MA_CAT,0.061803,505
MA_45d_CAT,0.002556,505
MA_5d_CAT,0.011192,505
Volume_CB,0.001781,505
Beta_45d_CB,0.000520,505
MA_45d_CB,0.004588,505
Close_CELG,0.008416,505
Volume_CELG,0.001052,505
Adj_Close_CELG,0.043193,505
Log_Return_CELG,0.009437,505
Beta_45d_CELG,0.024650,505
Variance_45d_CELG,0.430679,505
Variance_45d_MA_CELG,0.023704,505
Variance_5d_MA_CELG,10.202368,505
MA_45d_CELG,0.001330,505
Volume_CMCS.A,0.015464,505
Log_Return_CMCS.A,0.007671,505
Beta_45d_CMCS.A,0.014065,505
Variance_45d_CMCS.A,0.068314,505
MA_45d_CMCS.A,0.009000,505
MA_5d_CMCS.A,0.004889,505
Close_CMG,0.004060,505
Volume_CMG,0.006960,505
Log_Return_CMG,0.002200,505
Beta_45d_CMG,0.028340,505
Variance_5d_MA_CMG,9.710796,505
MA_45d_CMG,0.005584,505
MA_5d_CMG,0.048224,505
Volume_COP,0.020407,505
Log_Return_COP,0.004582,505
Beta_45d_COP,0.391829,505
Variance_45d_COP,0.299273,505
MA_45d_COP,0.354921,505
MA_5d_COP,0.896611,505
Close_COST,0.007755,505
Volume_COST,0.007934,505
Log_Return_COST,0.022106,505
Beta_45d_COST,0.004253,505
Variance_45d_COST,0.015685,505
Variance_45d_MA_COST,4.925018,505
MA_45d_COST,0.000401,505
MA_5d_COST,0.016280,505
Close_CRM,0.001793,505
Volume_CRM,0.001833,505
Log_Return_CRM,0.001221,505
Variance_45d_CRM,0.043918,505
MA_5d_CRM,0.000454,505
Close_CSCO,0.001335,505
Volume_CSCO,0.005578,505
Log_Return_CSCO,0.003043,505
MA_45d_CSCO,0.008624,505
MA_5d_CSCO,0.005385,505
Volume_CVS,0.003822,505
Log_Return_CVS,0.001971,505
Beta_45d_CVS,0.014537,505
Variance_45d_MA_CVS,0.745779,505
Close_CVX,4.631818,505
Log_Return_CVX,0.003401,505
Beta_45d_CVX,0.577233,505
Variance_45d_CVX,0.145673,505
Variance_45d_MA_CVX,0.012182,505
MA_45d_CVX,0.007053,505
Volume_C,0.016813,505
Log_Return_C,0.017762,505
Beta_45d_C,0.013872,505
Variance_45d_C,0.280165,505
Variance_45d_MA_C,10.094732,505
MA_5d_C,0.003579,505
Close_DAL,0.013594,505
Log_Return_DAL,0.001490,505
Variance_45d_MA_DAL,0.103783,505
MA_45d_DAL,0.027631,505
MA_5d_DAL,0.004723,505
Close_DD,0.002459,505
Volume_DD,0.009662,505
Log_Return_DD,0.003925,505
Beta_45d_DD,0.003736,505
Variance_5d_MA_DD,0.022857,505
Volume_DIA,0.008248,505
Close_DIS,15.877551,505
Volume_DIS,0.006951,505
Log_Return_DIS,0.005885,505
Beta_45d_DIS,0.014805,505
Variance_45d_DIS,0.007285,505
Volume_DOW,0.001748,505
Log_Return_DOW,0.002845,505
Beta_45d_DOW,0.001178,505
Variance_5d_MA_DOW,0.001466,505
MA_5d_DOW,0.001879,505
Close_DUK,0.000719,505
Volume_DUK,0.002911,505
Log_Return_DUK,0.029416,505
Beta_45d_DUK,0.018854,505
Variance_45d_DUK,1.126420,505
Variance_5d_MA_DUK,0.489173,505
MA_5d_DUK,0.002190,505
Close_DXJ,0.001859,505
Volume_DXJ,0.006820,505
Adj_Close_DXJ,0.005714,505
Log_Return_DXJ,0.066949,505
Beta_45d_DXJ,0.000070,505
Variance_45d_DXJ,1.813519,505
Variance_45d_MA_DXJ,0.589048,505
Variance_5d_MA_DXJ,0.552395,505
MA_45d_DXJ,0.047715,505
MA_5d_DXJ,0.001037,505
Volume_EEM,0.004400,505
Adj_Close_EEM,0.000019,505
Log_Return_EEM,0.000020,505
SPY_Return_EEM,0.000011,505
Beta_45d_EEM,0.003675,505
Variance_45d_EEM,0.000902,505
MA_45d_EEM,0.000294,505
MA_5d_EEM,0.004376,505
Close_EFA,0.217204,505
Volume_EFA,0.002420,505
Adj_Close_EFA,0.015472,505
Log_Return_EFA,0.003290,505
SPY_Return_EFA,0.016638,505
Beta_45d_EFA,0.008081,505
Variance_45d_EFA,0.275139,505
Variance_45d_MA_EFA,0.042270,505
Variance_5d_MA_EFA,3.918583,505
MA_45d_EFA,0.096386,505
MA_5d_EFA,0.009443,505
Close_EOG,0.004853,505
Volume_EOG,0.013579,505
Adj_Close_EOG,0.000054,505
Log_Return_EOG,0.008511,505
SPY_Return_EOG,0.001737,505
Beta_45d_EOG,0.350762,505
Variance_45d_EOG,0.006670,505
Variance_45d_MA_EOG,0.001174,505
MA_45d_EOG,0.023523,505
MA_5d_EOG,0.004314,505
Close_EPD,0.005892,505
Volume_EPD,0.008534,505
Log_Return_EPD,0.002304,505
Beta_45d_EPD,3.576101,505
Variance_45d_EPD,0.000202,505
Variance_45d_MA_EPD,0.003503,505
MA_45d_EPD,0.005869,505
MA_5d_EPD,0.555810,505
Close_ESRX,0.302069,505
Volume_ESRX,0.036128,505
Log_Return_ESRX,0.003482,505
Beta_45d_ESRX,0.027283,505
Variance_45d_MA_ESRX,0.125451,505
MA_45d_ESRX,0.020664,505
MA_5d_ESRX,0.027530,505
Volume_EWG,0.001101,505
Beta_45d_EWG,0.000198,505
MA_5d_EWG,0.001160,505
Volume_EWJ,0.001784,505
Log_Return_EWJ,0.077520,505
Beta_45d_EWJ,0.012818,505
Variance_45d_EWJ,0.127225,505
Variance_5d_MA_EWJ,0.002367,505
MA_45d_EWJ,0.034956,505
MA_5d_EWJ,0.001630,505
Volume_EWZ,0.001617,505
Log_Return_EWZ,0.029049,505
Beta_45d_EWZ,0.374515,505
Variance_45d_EWZ,0.118654,505
Variance_45d_MA_EWZ,0.002218,505
MA_5d_EWZ,0.000654,505
Volume_EXPE,0.002430,505
Log_Return_EXPE,0.002996,505
Beta_45d_EXPE,0.022740,505
Variance_45d_EXPE,0.001459,505
Variance_45d_MA_EXPE,0.054973,505
Variance_5d_MA_EXPE,0.002657,505
MA_45d_EXPE,0.032985,505
MA_5d_EXPE,0.010408,505
Close_EZU,0.007419,505
Volume_EZU,0.002203,505
Log_Return_EZU,0.001696,505
Beta_45d_EZU,0.003373,505
MA_5d_EZU,0.001056,505
Close_FDX,0.008498,505
Adj_Close_FDX,0.006998,505
Log_Return_FDX,0.015807,505
Beta_45d_FDX,0.009754,505
Variance_45d_FDX,0.032419,505
Variance_5d_MA_FDX,0.001677,505
MA_45d_FDX,0.009330,505
MA_5d_FDX,0.018092,505
Volume_FXI,0.008920,505
Variance_45d_FXI,0.036689,505
Variance_5d_MA_FXI,0.002450,505
MA_45d_FXI,0.015403,505
MA_5d_FXI,0.009936,505
Log_Return_F,0.001848,505
Beta_45d_F,0.143702,505
MA_45d_F,0.729746,505
MA_5d_F,0.028308,505
Close_GDX,3.435825,505
Volume_GDX,0.155795,505
Log_Return_GDX,0.001225,505
Beta_45d_GDX,0.023663,505
Variance_45d_GDX,0.002122,505
MA_45d_GDX,0.000453,505
Close_GE,0.023476,505
Volume_GE,0.010968,505
Log_Return_GE,0.003164,505
Beta_45d_GE,0.061395,505
Variance_45d_GE,0.012064,505
Variance_45d_MA_GE,1.570873,505
Variance_5d_MA_GE,0.080760,505
MA_45d_GE,0.695649,505
MA_5d_GE,0.000232,505
Close_GILD,0.005641,505
Volume_GILD,0.000616,505
Log_Return_GILD,0.028505,505
Variance_45d_MA_GILD,0.013494,505
MA_5d_GILD,0.007684,505
Volume_GLD,0.274089,505
Log_Return_GLD,0.228697,505
Beta_45d_GLD,0.007978,505
Variance_5d_MA_GLD,0.129581,505
MA_45d_GLD,0.013188,505
MA_5d_GLD,0.017275,505
Close_GOOG.L,0.013485,505
Volume_GOOG.L,0.004071,505
Log_Return_GOOG.L,0.056283,505
Beta_45d_GOOG.L,0.001878,505
Variance_45d_GOOG.L,0.905169,505
Variance_45d_MA_GOOG.L,0.013320,505
Variance_5d_MA_GOOG.L,0.137451,505
MA_45d_GOOG.L,0.061080,505
MA_5d_GOOG.L,0.065960,505
Volume_GS,0.009805,505
Variance_45d_GS,0.077593,505
Variance_45d_MA_GS,0.059712,505
MA_5d_GS,0.006997,505
Close_HAL,0.007531,505
Volume_HAL,0.000805,505
Log_Return_HAL,0.002328,505
Beta_45d_HAL,0.938730,505
Variance_45d_HAL,0.001080,505
MA_45d_HAL,0.001206,505
MA_5d_HAL,0.009993,505
Volume_HD,0.002408,505
Beta_45d_HD,0.002098,505
Variance_45d_HD,0.326540,505
MA_45d_HD,0.000144,505
Close_HEDJ,0.039922,505
Volume_HEDJ,0.000728,505
Log_Return_HEDJ,0.001923,505
Beta_45d_HEDJ,0.971814,505
Variance_45d_HEDJ,0.568573,505
